city_ascii,state_name,Year,Month,Monthly_Avg_AQI
Albany,New York,2012,10,33.96774193548387
Albany,New York,2012,11,40.8
Albany,New York,2012,12,32.935483870967744
Albany,New York,2013,1,42.12903225806452
Albany,New York,2013,2,37.464285714285715
Albany,New York,2013,3,39.38709677419355
Albany,New York,2013,4,45.0
Albany,New York,2013,5,48.645161290322584
Albany,New York,2013,6,47.03333333333333
Albany,New York,2013,7,42.87096774193548
Albany,New York,2013,8,43.87096774193548
Albany,New York,2013,9,34.266666666666666
Albany,New York,2013,10,33.54838709677419
Albany,New York,2013,11,32.56666666666667
Albany,New York,2013,12,45.83870967741935
Albany,New York,2014,1,46.25806451612903
Albany,New York,2014,2,45.714285714285715
Albany,New York,2014,3,41.483870967741936
Albany,New York,2014,4,44.766666666666666
Albany,New York,2014,5,41.354838709677416
Albany,New York,2014,6,38.86666666666667
Albany,New York,2014,7,41.806451612903224
Albany,New York,2014,8,37.0
Albany,New York,2014,9,35.0
Albany,New York,2014,10,29.548387096774192
Albany,New York,2014,11,32.93333333333333
Albany,New York,2014,12,33.96774193548387
Albany,New York,2015,1,43.61290322580645
Albany,New York,2015,2,43.714285714285715
Albany,New York,2015,3,41.61290322580645
Albany,New York,2015,4,41.266666666666666
Albany,New York,2015,5,50.32258064516129
Albany,New York,2015,6,37.666666666666664
Albany,New York,2015,7,46.516129032258064
Albany,New York,2015,8,38.58064516129032
Albany,New York,2015,9,43.0
Albany,New York,2015,10,28.612903225806452
Albany,New York,2015,11,33.7
Albany,New York,2015,12,36.064516129032256
Albany,New York,2016,1,42.29032258064516
Albany,New York,2016,2,34.93103448275862
Albany,New York,2016,3,42.16129032258065
Albany,New York,2016,4,44.666666666666664
Albany,New York,2016,5,50.774193548387096
Albany,New York,2016,6,47.166666666666664
Albany,New York,2016,7,43.064516129032256
Albany,New York,2016,8,39.935483870967744
Albany,New York,2016,9,36.233333333333334
Albany,New York,2016,10,29.677419354838708
Albany,New York,2016,11,35.56666666666667
Albany,New York,2016,12,34.87096774193548
Albany,New York,2017,1,40.67741935483871
Albany,New York,2017,2,43.392857142857146
Albany,New York,2017,3,41.74193548387097
Albany,New York,2017,4,45.56666666666667
Albany,New York,2017,5,38.41935483870968
Albany,New York,2017,6,42.1
Albany,New York,2017,7,38.774193548387096
Albany,New York,2017,8,40.16129032258065
Albany,New York,2017,9,39.2
Albany,New York,2017,10,33.935483870967744
Albany,New York,2017,11,33.7
Albany,New York,2017,12,42.70967741935484
Albany,New York,2018,1,46.774193548387096
Albany,New York,2018,2,41.857142857142854
Albany,New York,2018,3,41.38709677419355
Albany,New York,2018,4,45.333333333333336
Albany,New York,2018,5,51.774193548387096
Albany,New York,2018,6,40.233333333333334
Albany,New York,2018,7,45.483870967741936
Albany,New York,2018,8,42.16129032258065
Albany,New York,2018,9,27.833333333333332
Albany,New York,2018,10,28.451612903225808
Albany,New York,2018,11,34.9
Albany,New York,2018,12,45.12903225806452
Albany,New York,2019,1,44.064516129032256
Albany,New York,2019,2,44.357142857142854
Albany,New York,2019,3,45.225806451612904
Albany,New York,2019,4,40.5
Albany,New York,2019,5,35.12903225806452
Albany,New York,2019,6,39.9
Albany,New York,2019,7,40.38709677419355
Albany,New York,2019,8,36.25806451612903
Albany,New York,2019,9,31.633333333333333
Albany,New York,2019,10,30.161290322580644
Albany,New York,2019,11,37.233333333333334
Albany,New York,2019,12,38.96774193548387
Albany,New York,2020,1,33.63333333333333
Albany,New York,2020,2,42.13793103448276
Albany,New York,2020,3,38.12903225806452
Albany,New York,2020,4,40.5
Albany,New York,2020,5,39.29032258064516
Albany,New York,2020,6,41.93333333333333
Albany,New York,2020,7,41.54838709677419
Albany,New York,2020,8,39.12903225806452
Albany,New York,2020,9,37.56666666666667
Albany,New York,2020,10,38.32258064516129
Albany,New York,2020,11,54.86666666666667
Albany,New York,2020,12,40.41935483870968
Albany,New York,2021,1,42.0
Albany,New York,2021,2,41.857142857142854
Albany,New York,2021,3,42.12903225806452
Albany,New York,2021,4,40.266666666666666
Albany,New York,2021,5,42.0
Albany,New York,2021,6,44.233333333333334
Albany,New York,2021,7,43.03225806451613
Albany,New York,2021,8,39.54838709677419
Albany,New York,2021,9,31.133333333333333
Albany,New York,2021,10,30.161290322580644
Albany,New York,2021,11,35.2
Albany,New York,2021,12,39.29032258064516
Albany,New York,2022,1,45.516129032258064
Albany,New York,2022,2,38.857142857142854
Albany,New York,2022,3,40.483870967741936
Albany,New York,2022,4,39.93333333333333
Albany,Oregon,1985,7,4.0
Albany,Oregon,1985,8,43.54838709677419
Albany,Oregon,1985,9,37.8
Albany,Oregon,1986,5,28.75
Albany,Oregon,1986,6,42.6
Albany,Oregon,1986,7,47.25
Albany,Oregon,1986,8,42.8
Albany,Oregon,1986,9,42.8
Albany,Oregon,1986,10,44.666666666666664
Albany,Oregon,1986,11,27.8
Albany,Oregon,1986,12,40.6
Albany,Oregon,1987,1,44.8
Albany,Oregon,1987,2,39.5
Albany,Oregon,1987,11,37.0
Albany,Oregon,1987,12,33.0
Albany,Oregon,1988,1,29.0
Albany,Oregon,1988,2,39.2
Albany,Oregon,1988,3,28.4
Albany,Oregon,1988,4,28.4
Albany,Oregon,1988,5,24.6
Albany,Oregon,1988,6,24.2
Albany,Oregon,1988,7,34.4
Albany,Oregon,1988,8,45.5
Albany,Oregon,1988,9,44.0
Albany,Oregon,1988,10,50.2
Albany,Oregon,1988,12,28.0
Albany,Oregon,1989,1,23.4
Albany,Oregon,1989,2,48.0
Albany,Oregon,1989,3,18.8
Albany,Oregon,1989,4,29.333333333333332
Albany,Oregon,1989,10,40.2
Albany,Oregon,1989,11,21.0
Albany,Oregon,1989,12,29.4
Albany,Oregon,1990,1,21.5
Albany,Oregon,1990,2,21.4
Albany,Oregon,1990,3,39.6
Albany,Oregon,1990,4,30.4
Albany,Oregon,1990,5,24.4
Albany,Oregon,1990,6,17.0
Albany,Oregon,1990,7,37.2
Albany,Oregon,1990,8,37.8
Albany,Oregon,1990,9,39.2
Albany,Oregon,1990,10,31.8
Albany,Oregon,1990,11,16.8
Albany,Oregon,1990,12,28.166666666666668
Albany,Oregon,1991,1,27.0
Albany,Oregon,1991,2,30.0
Albany,Oregon,1991,3,25.0
Albany,Oregon,1991,4,25.8
Albany,Oregon,1991,5,14.0
Albany,Oregon,1991,6,33.2
Albany,Oregon,1991,7,37.8
Albany,Oregon,1991,8,34.2
Albany,Oregon,1991,9,59.8
Albany,Oregon,1991,10,56.8
Albany,Oregon,1991,11,22.75
Albany,Oregon,1991,12,24.0
Albany,Oregon,1992,1,31.75
Albany,Oregon,1999,10,79.0
Albany,Oregon,1999,11,52.0
Albany,Oregon,1999,12,41.1
Albany,Oregon,2000,1,34.09090909090909
Albany,Oregon,2000,2,43.77777777777778
Albany,Oregon,2000,3,34.54545454545455
Albany,Oregon,2000,4,25.0
Albany,Oregon,2000,5,16.7
Albany,Oregon,2000,6,18.3
Albany,Oregon,2000,7,19.3
Albany,Oregon,2000,8,21.8
Albany,Oregon,2000,9,19.7
Albany,Oregon,2000,10,48.75
Albany,Oregon,2000,11,70.25
Albany,Oregon,2000,12,53.75
Albany,Oregon,2001,1,52.90909090909091
Albany,Oregon,2001,2,45.0
Albany,Oregon,2001,3,28.5
Albany,Oregon,2001,4,21.7
Albany,Oregon,2001,5,23.636363636363637
Albany,Oregon,2001,6,12.7
Albany,Oregon,2001,7,20.7
Albany,Oregon,2001,8,24.4
Albany,Oregon,2001,9,21.666666666666668
Albany,Oregon,2001,10,36.81818181818182
Albany,Oregon,2001,11,55.22222222222222
Albany,Oregon,2001,12,35.5
Albany,Oregon,2002,1,40.1
Albany,Oregon,2002,2,41.77777777777778
Albany,Oregon,2002,3,24.8
Albany,Oregon,2002,4,19.8
Albany,Oregon,2002,5,17.2
Albany,Oregon,2002,6,21.0
Albany,Oregon,2002,7,38.62068965517241
Albany,Oregon,2002,8,44.833333333333336
Albany,Oregon,2002,9,40.56
Albany,Oregon,2002,10,46.333333333333336
Albany,Oregon,2002,11,65.0
Albany,Oregon,2002,12,38.72727272727273
Albany,Oregon,2003,1,54.7
Albany,Oregon,2003,2,40.125
Albany,Oregon,2003,3,18.5
Albany,Oregon,2003,4,14.8
Albany,Oregon,2003,5,21.666666666666668
Albany,Oregon,2003,6,27.0
Albany,Oregon,2003,7,18.125
Albany,Oregon,2003,8,21.545454545454547
Albany,Oregon,2003,9,22.75
Albany,Oregon,2003,10,42.1
Albany,Oregon,2003,11,51.0
Albany,Oregon,2003,12,31.0
Albany,Oregon,2004,1,39.111111111111114
Albany,Oregon,2004,2,35.875
Albany,Oregon,2004,3,35.25
Albany,Oregon,2004,4,23.6
Albany,Oregon,2004,5,19.0
Albany,Oregon,2004,6,21.1
Albany,Oregon,2004,7,22.5
Albany,Oregon,2004,8,22.964285714285715
Albany,Oregon,2004,9,34.2
Albany,Oregon,2004,10,49.70967741935484
Albany,Oregon,2004,11,70.96296296296296
Albany,Oregon,2004,12,44.12903225806452
Albany,Oregon,2005,1,42.96774193548387
Albany,Oregon,2005,2,46.92857142857143
Albany,Oregon,2005,3,29.607142857142858
Albany,Oregon,2005,4,19.933333333333334
Albany,Oregon,2005,5,17.419354838709676
Albany,Oregon,2005,6,13.6
Albany,Oregon,2005,7,17.06451612903226
Albany,Oregon,2005,8,21.548387096774192
Albany,Oregon,2005,9,17.133333333333333
Albany,Oregon,2005,10,35.806451612903224
Albany,Oregon,2005,11,46.43333333333333
Albany,Oregon,2005,12,50.67741935483871
Albany,Oregon,2006,1,22.903225806451612
Albany,Oregon,2006,2,37.107142857142854
Albany,Oregon,2006,3,19.548387096774192
Albany,Oregon,2006,4,17.733333333333334
Albany,Oregon,2006,5,20.419354838709676
Albany,Oregon,2006,6,16.5
Albany,Oregon,2006,7,18.225806451612904
Albany,Oregon,2006,8,19.566666666666666
Albany,Oregon,2006,9,23.06896551724138
Albany,Oregon,2006,10,36.096774193548384
Albany,Oregon,2006,11,29.666666666666668
Albany,Oregon,2006,12,50.2
Albany,Oregon,2007,1,47.74193548387097
Albany,Oregon,2007,2,33.666666666666664
Albany,Oregon,2007,3,22.387096774193548
Albany,Oregon,2007,4,20.0
Albany,Oregon,2007,5,19.806451612903224
Albany,Oregon,2007,6,11.7
Albany,Oregon,2007,7,30.322580645161292
Albany,Oregon,2007,8,31.70967741935484
Albany,Oregon,2007,9,41.0
Albany,Oregon,2007,10,42.61290322580645
Albany,Oregon,2007,11,49.833333333333336
Albany,Oregon,2007,12,37.93333333333333
Albany,Oregon,2008,1,53.354838709677416
Albany,Oregon,2008,2,51.827586206896555
Albany,Oregon,2008,3,39.064516129032256
Albany,Oregon,2008,4,29.633333333333333
Albany,Oregon,2008,5,19.93548387096774
Albany,Oregon,2008,6,18.666666666666668
Albany,Oregon,2008,7,23.93548387096774
Albany,Oregon,2008,8,31.64516129032258
Albany,Oregon,2008,9,36.833333333333336
Albany,Oregon,2008,10,48.03225806451613
Albany,Oregon,2008,11,64.03333333333333
Albany,Oregon,2008,12,65.93548387096774
Albany,Oregon,2009,1,57.806451612903224
Albany,Oregon,2009,2,58.392857142857146
Albany,Oregon,2009,3,33.96774193548387
Albany,Oregon,2009,4,26.833333333333332
Albany,Oregon,2009,5,17.774193548387096
Albany,Oregon,2009,6,18.9
Albany,Oregon,2009,7,35.645161290322584
Albany,Oregon,2009,8,37.16129032258065
Albany,Oregon,2009,9,29.433333333333334
Albany,Oregon,2009,10,42.83870967741935
Albany,Oregon,2009,11,48.5
Albany,Oregon,2009,12,63.32258064516129
Albany,Oregon,2010,1,60.225806451612904
Albany,Oregon,2010,2,51.214285714285715
Albany,Oregon,2010,3,45.03225806451613
Albany,Oregon,2010,4,33.166666666666664
Albany,Oregon,2010,5,13.903225806451612
Albany,Oregon,2010,6,11.7
Albany,Oregon,2010,7,18.64516129032258
Albany,Oregon,2010,8,25.580645161290324
Albany,Oregon,2010,9,16.966666666666665
Albany,Oregon,2010,10,35.774193548387096
Albany,Oregon,2010,11,42.96666666666667
Albany,Oregon,2010,12,41.74193548387097
Albany,Oregon,2011,1,52.58064516129032
Albany,Oregon,2011,2,41.285714285714285
Albany,Oregon,2011,3,32.96551724137931
Albany,Oregon,2011,4,23.0
Albany,Oregon,2011,5,17.741935483870968
Albany,Oregon,2011,6,14.133333333333333
Albany,Oregon,2011,7,16.903225806451612
Albany,Oregon,2011,8,22.741935483870968
Albany,Oregon,2011,9,58.0
Albany,Oregon,2011,10,35.41935483870968
Albany,Oregon,2011,11,46.0
Albany,Oregon,2011,12,55.16129032258065
Albany,Oregon,2012,1,42.25806451612903
Albany,Oregon,2012,2,40.275862068965516
Albany,Oregon,2012,3,26.419354838709676
Albany,Oregon,2012,4,21.666666666666668
Albany,Oregon,2012,5,18.225806451612904
Albany,Oregon,2012,6,12.233333333333333
Albany,Oregon,2012,7,19.70967741935484
Albany,Oregon,2012,8,21.483870967741936
Albany,Oregon,2012,9,28.333333333333332
Albany,Oregon,2012,10,31.29032258064516
Albany,Oregon,2012,11,36.333333333333336
Albany,Oregon,2012,12,30.774193548387096
Albany,Oregon,2013,1,46.29032258064516
Albany,Oregon,2013,2,33.214285714285715
Albany,Oregon,2013,3,29.193548387096776
Albany,Oregon,2013,4,15.066666666666666
Albany,Oregon,2013,5,14.838709677419354
Albany,Oregon,2013,6,12.9
Albany,Oregon,2013,7,19.903225806451612
Albany,Oregon,2013,8,18.032258064516128
Albany,Oregon,2013,9,17.8
Albany,Oregon,2013,10,53.83870967741935
Albany,Oregon,2013,11,58.733333333333334
Albany,Oregon,2013,12,56.41935483870968
Albany,Oregon,2014,1,49.806451612903224
Albany,Oregon,2014,2,32.67857142857143
Albany,Oregon,2014,3,27.419354838709676
Albany,Oregon,2014,4,17.466666666666665
Albany,Oregon,2014,5,17.032258064516128
Albany,Oregon,2014,6,16.533333333333335
Albany,Oregon,2014,7,17.258064516129032
Albany,Oregon,2014,8,34.096774193548384
Albany,Oregon,2014,9,32.766666666666666
Albany,Oregon,2014,10,30.225806451612904
Albany,Oregon,2014,11,42.06666666666667
Albany,Oregon,2014,12,35.83870967741935
Albany,Oregon,2015,1,47.903225806451616
Albany,Oregon,2015,2,35.607142857142854
Albany,Oregon,2015,3,31.483870967741936
Albany,Oregon,2015,4,19.033333333333335
Albany,Oregon,2015,5,19.29032258064516
Albany,Oregon,2015,6,16.733333333333334
Albany,Oregon,2015,7,18.193548387096776
Albany,Oregon,2015,8,42.61290322580645
Albany,Oregon,2015,9,19.866666666666667
Albany,Oregon,2015,10,32.70967741935484
Albany,Oregon,2015,11,54.333333333333336
Albany,Oregon,2015,12,29.0
Albany,Oregon,2016,1,38.03225806451613
Albany,Oregon,2016,2,36.724137931034484
Albany,Oregon,2016,3,20.193548387096776
Albany,Oregon,2016,4,19.733333333333334
Albany,Oregon,2016,5,16.516129032258064
Albany,Oregon,2016,6,13.9
Albany,Oregon,2016,7,12.741935483870968
Albany,Oregon,2016,8,15.903225806451612
Albany,Oregon,2016,9,15.3
Albany,Oregon,2016,10,31.774193548387096
Albany,Oregon,2016,11,33.56666666666667
Albany,Oregon,2016,12,44.16129032258065
Albany,Oregon,2017,1,46.38709677419355
Albany,Oregon,2017,2,27.607142857142858
Albany,Oregon,2017,3,22.838709677419356
Albany,Oregon,2017,4,19.533333333333335
Albany,Oregon,2017,5,15.870967741935484
Albany,Oregon,2017,6,13.633333333333333
Albany,Oregon,2017,7,17.64516129032258
Albany,Oregon,2017,8,50.516129032258064
Albany,Oregon,2017,9,50.3
Albany,Oregon,2017,10,41.774193548387096
Albany,Oregon,2017,11,37.03333333333333
Albany,Oregon,2017,12,51.96774193548387
Albany,Oregon,2018,1,35.61290322580645
Albany,Oregon,2018,2,32.214285714285715
Albany,Oregon,2018,3,33.32258064516129
Albany,Oregon,2018,4,23.666666666666668
Albany,Oregon,2018,5,23.193548387096776
Albany,Oregon,2018,6,15.4
Albany,Oregon,2018,7,21.06451612903226
Albany,Oregon,2018,8,46.74193548387097
Albany,Oregon,2018,9,24.466666666666665
Albany,Oregon,2018,10,33.61290322580645
Albany,Oregon,2018,11,62.9
Albany,Oregon,2018,12,49.29032258064516
Albany,Oregon,2019,1,47.29032258064516
Albany,Oregon,2019,2,32.42857142857143
Albany,Oregon,2019,3,38.38709677419355
Albany,Oregon,2019,4,17.7
Albany,Oregon,2019,5,23.225806451612904
Albany,Oregon,2019,6,19.233333333333334
Albany,Oregon,2019,7,20.0
Albany,Oregon,2019,8,23.193548387096776
Albany,Oregon,2019,9,21.533333333333335
Albany,Oregon,2019,10,50.483870967741936
Albany,Oregon,2019,11,59.36666666666667
Albany,Oregon,2019,12,56.935483870967744
Albany,Oregon,2020,1,27.64516129032258
Albany,Oregon,2020,2,42.48275862068966
Albany,Oregon,2020,3,36.903225806451616
Albany,Oregon,2020,4,23.533333333333335
Albany,Oregon,2020,5,17.774193548387096
Albany,Oregon,2020,6,14.233333333333333
Albany,Oregon,2020,7,22.741935483870968
Albany,Oregon,2020,8,21.387096774193548
Albany,Oregon,2020,9,163.23333333333332
Albany,Oregon,2020,10,52.12903225806452
Albany,Oregon,2020,11,46.6
Albany,Oregon,2020,12,44.16129032258065
Albany,Oregon,2021,1,37.25806451612903
Albany,Oregon,2021,2,26.928571428571427
Albany,Oregon,2021,3,41.03225806451613
Albany,Oregon,2021,4,27.733333333333334
Albany,Oregon,2021,5,18.580645161290324
Albany,Oregon,2021,6,19.266666666666666
Albany,Oregon,2021,7,23.032258064516128
Albany,Oregon,2021,8,34.58064516129032
Albany,Oregon,2021,9,37.0
Albany,Oregon,2021,10,36.0
Albany,Oregon,2021,11,38.93333333333333
Albany,Oregon,2021,12,28.419354838709676
Albany,Oregon,2022,1,28.741935483870968
Albany,Oregon,2022,2,31.785714285714285
Albany,Oregon,2022,3,18.774193548387096
Atlanta,Georgia,1980,1,44.45161290322581
Atlanta,Georgia,1980,2,57.10344827586207
Atlanta,Georgia,1980,3,46.32258064516129
Atlanta,Georgia,1980,4,74.4
Atlanta,Georgia,1980,5,91.12903225806451
Atlanta,Georgia,1980,6,87.63333333333334
Atlanta,Georgia,1980,7,131.5483870967742
Atlanta,Georgia,1980,8,108.03225806451613
Atlanta,Georgia,1980,9,73.0
Atlanta,Georgia,1980,10,55.193548387096776
Atlanta,Georgia,1980,11,59.13333333333333
Atlanta,Georgia,1980,12,82.35483870967742
Atlanta,Georgia,1981,1,35.70967741935484
Atlanta,Georgia,1981,2,38.892857142857146
Atlanta,Georgia,1981,3,43.74193548387097
Atlanta,Georgia,1981,4,44.833333333333336
Atlanta,Georgia,1981,5,64.0
Atlanta,Georgia,1981,6,93.93333333333334
Atlanta,Georgia,1981,7,115.64516129032258
Atlanta,Georgia,1981,8,54.41935483870968
Atlanta,Georgia,1981,9,90.5
Atlanta,Georgia,1981,10,46.16129032258065
Atlanta,Georgia,1981,11,49.0
Atlanta,Georgia,1981,12,41.32258064516129
Atlanta,Georgia,1982,1,43.67741935483871
Atlanta,Georgia,1982,2,34.82142857142857
Atlanta,Georgia,1982,3,34.38709677419355
Atlanta,Georgia,1982,4,51.4
Atlanta,Georgia,1982,5,90.70967741935483
Atlanta,Georgia,1982,6,85.66666666666667
Atlanta,Georgia,1982,7,70.16129032258064
Atlanta,Georgia,1982,8,64.80645161290323
Atlanta,Georgia,1982,9,57.43333333333333
Atlanta,Georgia,1982,10,46.54838709677419
Atlanta,Georgia,1982,11,45.4
Atlanta,Georgia,1982,12,33.25806451612903
Atlanta,Georgia,1983,1,48.12903225806452
Atlanta,Georgia,1983,2,42.67857142857143
Atlanta,Georgia,1983,3,45.064516129032256
Atlanta,Georgia,1983,4,63.766666666666666
Atlanta,Georgia,1983,5,72.45161290322581
Atlanta,Georgia,1983,6,71.56666666666666
Atlanta,Georgia,1983,7,141.80645161290323
Atlanta,Georgia,1983,8,142.7741935483871
Atlanta,Georgia,1983,9,60.3
Atlanta,Georgia,1983,10,54.225806451612904
Atlanta,Georgia,1983,11,58.4
Atlanta,Georgia,1983,12,50.87096774193548
Atlanta,Georgia,1984,1,47.54838709677419
Atlanta,Georgia,1984,2,54.41379310344828
Atlanta,Georgia,1984,3,43.12903225806452
Atlanta,Georgia,1984,4,52.733333333333334
Atlanta,Georgia,1984,5,69.70967741935483
Atlanta,Georgia,1984,6,117.73333333333333
Atlanta,Georgia,1984,7,64.80645161290323
Atlanta,Georgia,1984,8,76.19354838709677
Atlanta,Georgia,1984,9,72.76666666666667
Atlanta,Georgia,1984,10,65.29032258064517
Atlanta,Georgia,1984,11,42.666666666666664
Atlanta,Georgia,1984,12,49.903225806451616
Atlanta,Georgia,1985,1,35.774193548387096
Atlanta,Georgia,1985,2,44.25
Atlanta,Georgia,1985,3,54.41935483870968
